engine_used,genre_labels,aggregated_rating,release_year,rating_count
The Sims 2 Engine,RPG,71.0,2004.0,472
The Sims 2 Engine, Simulator,71.0,2004.0,472
The Sims 2 Engine, Strategy,71.0,2004.0,472
Southpaw,Shooter,84.33333333333333,1994.0,476
Southpaw, Puzzle,84.33333333333333,1994.0,476
Jade,Platform,79.6,2004.0,467
Jade, Hack and slash/Beat 'em up,79.6,2004.0,467
Jade, Adventure,79.6,2004.0,467
Unity,RPG,83.28571428571429,2020.0,463
Unity, Adventure,83.28571428571429,2020.0,463
Unity,Platform,90.75,2020.0,455
Unity, Adventure,90.75,2020.0,455
The Sims Engine,Simulator,85.0,2000.0,468
Unreal Engine 4,Platform,85.0,2022.0,458
Unreal Engine 4, Adventure,85.0,2022.0,458
Unreal Engine 4, Indie,85.0,2022.0,458
Source,Shooter,90.0,2004.0,465
AnvilNext,Shooter,74.16666666666667,2015.0,448
AnvilNext, Tactical,74.16666666666667,2015.0,448
CryEngine,Shooter,87.5,2004.0,464
Unreal Engine 4,Shooter,75.0625,2017.0,444
Custom built engine,Puzzle,88.33333333333333,2016.0,445
Custom built engine, Adventure,88.33333333333333,2016.0,445
Custom built engine, Indie,88.33333333333333,2016.0,445
Tiger,Shooter,78.29411764705883,2014.0,436
Tiger,RPG,78.29411764705883,2014.0,436
Unity,Platform,76.6,2020.0,442
Unity, Racing,76.6,2020.0,442
Unity, Sport,76.6,2020.0,442
Unity, Indie,76.6,2020.0,442
MT Framework,Shooter,63.91666666666666,2012.0,444
MT Framework, Adventure,63.91666666666666,2012.0,444
Unreal Engine 4,Shooter,74.6875,2019.0,437
Unreal Engine 4, Adventure,74.6875,2019.0,437
Unity,Adventure,83.9090909090909,2018.0,441
Unity, Indie,83.9090909090909,2018.0,441
Fox Engine,Shooter,79.21052631578948,2014.0,435
Fox Engine,RPG,79.21052631578948,2014.0,435
Fox Engine, Strategy,79.21052631578948,2014.0,435
Fox Engine, Adventure,79.21052631578948,2014.0,435
RenderWare,Racing,93.0,2008.0,449
SCUMM,Point-and-click,80.0,1990.0,454
SCUMM, Puzzle,80.0,1990.0,454
SCUMM, Adventure,80.0,1990.0,454
Source,Shooter,87.66666666666667,2020.0,450
Source, Platform,87.66666666666667,2020.0,450
Source, Adventure,87.66666666666667,2020.0,450
Source, Indie,87.66666666666667,2020.0,450
HPL Engine,Puzzle,89.0,2010.0,450
HPL Engine, Adventure,89.0,2010.0,450
HPL Engine, Indie,89.0,2010.0,450
Infinity Engine,RPG,90.0,2000.0,447
Unreal Engine,Puzzle,81.5,2013.0,429
Unreal Engine, Hack and slash/Beat 'em up,81.5,2013.0,429
Unreal Engine, Adventure,81.5,2013.0,429
RE Engine,Hack and slash/Beat 'em up,90.33333333333331,2019.0,425
RE Engine, Adventure,90.33333333333331,2019.0,425
Ren'Py Visual Novel Engine,Adventure,94.5,2017.0,441
Ren'Py Visual Novel Engine, Indie,94.5,2017.0,441
Ren'Py Visual Novel Engine, Visual Novel,94.5,2017.0,441
Unity,RPG,62.72727272727273,2016.0,430
Unity, Simulator,62.72727272727273,2016.0,430
Unity,Platform,81.25,2018.0,425
Unity, Puzzle,81.25,2018.0,425
Unity, Adventure,81.25,2018.0,425
Unity, Indie,81.25,2018.0,425
In-house engine,RPG,89.5,2004.0,437
In-house engine, Turn-based strategy (TBS),89.5,2004.0,437
In-house engine, Adventure,89.5,2004.0,437
Unreal Engine,Puzzle,80.85185185185185,2016.0,409
Unreal Engine, Simulator,80.85185185185185,2016.0,409
Unreal Engine, Adventure,80.85185185185185,2016.0,409
Unreal Engine, Indie,80.85185185185185,2016.0,409
Unity,Adventure,77.05405405405405,2017.0,424
Unity, Indie,77.05405405405405,2017.0,424
Diesel,Shooter,74.76470588235294,2013.0,416
Diesel,RPG,74.76470588235294,2013.0,416
Diesel, Tactical,74.76470588235294,2013.0,416
Havok Physics,Shooter,85.0,2010.0,426
Havok Physics, Racing,85.0,2010.0,426
Havok Physics, Adventure,85.0,2010.0,426
Unreal Engine,Fighting,84.38888888888889,2015.0,412
RenderWare,Shooter,80.0,1997.0,431
RenderWare, Racing,80.0,1997.0,431
RenderWare, Adventure,80.0,1997.0,431
Fusion Engine,Shooter,67.82608695652173,2016.0,399
Fusion Engine, Racing,67.82608695652173,2016.0,399
Fusion Engine, Adventure,67.82608695652173,2016.0,399
Unreal Engine 4,Shooter,81.0,2019.0,406
Unreal Engine 4,RPG,81.0,2019.0,406
REDengine,RPG,92.0,2016.0,408
Unreal Engine,RPG,89.27272727272727,2020.0,409
Unreal Engine, Adventure,89.27272727272727,2020.0,409
BANG!,Real Time Strategy (RTS),75.66666666666667,2002.0,418
BANG!, Strategy,75.66666666666667,2002.0,418
Ronin,RPG,62.22222222222222,2008.0,407
Ronin, Hack and slash/Beat 'em up,62.22222222222222,2008.0,407
Ronin, Adventure,62.22222222222222,2008.0,407
Unity,Strategy,81.75,2018.0,408
Unity, Indie,81.75,2018.0,408
RPG Maker XP,Point-and-click,82.71428571428571,2011.0,407
RPG Maker XP, Puzzle,82.71428571428571,2011.0,407
RPG Maker XP,RPG,82.71428571428571,2011.0,407
RPG Maker XP, Adventure,82.71428571428571,2011.0,407
RPG Maker XP, Indie,82.71428571428571,2011.0,407
Jade,Platform,80.0,2005.0,412
Jade, Hack and slash/Beat 'em up,80.0,2005.0,412
Jade, Adventure,80.0,2005.0,412
id Tech 3,Shooter,68.2,2001.0,410
Phoenix Engine (Relic),RPG,81.625,2010.0,402
Phoenix Engine (Relic), Hack and slash/Beat 'em up,81.625,2010.0,402
Phoenix Engine (Relic), Adventure,81.625,2010.0,402
Firebird Engine,RPG,83.89473684210526,2017.0,387
Firebird Engine, Adventure,83.89473684210526,2017.0,387
Frostbite,Shooter,68.44444444444444,2015.0,389
MT Framework,Hack and slash/Beat 'em up,81.28571428571429,2008.0,398
MT Framework, Adventure,81.28571428571429,2008.0,398
Serious Engine 4,Puzzle,87.33333333333333,2014.0,394
Serious Engine 4, Adventure,87.33333333333333,2014.0,394
Serious Engine 4, Indie,87.33333333333333,2014.0,394
Dunia Engine,Shooter,76.15,2016.0,382
Dunia Engine, Adventure,76.15,2016.0,382
Build,Shooter,75.33333333333333,1996.0,402
Build, Puzzle,75.33333333333333,1996.0,402
Core Design,Shooter,84.6,1996.0,398
Core Design, Platform,84.6,1996.0,398
Core Design, Puzzle,84.6,1996.0,398
Core Design, Adventure,84.6,1996.0,398
ZenGin,RPG,80.0,2002.0,397
ZenGin, Strategy,80.0,2002.0,397
ZenGin, Adventure,80.0,2002.0,397
GameMaker: Studio,Shooter,71.3076923076923,2015.0,381
GameMaker: Studio, Indie,71.3076923076923,2015.0,381
MT Framework,Shooter,82.25,2014.0,378
MT Framework, Adventure,82.25,2014.0,378
RE Engine,Shooter,80.8,2020.0,381
RE Engine, Adventure,80.8,2020.0,381
Unity,RPG,78.5625,2016.0,376
Unity, Adventure,78.5625,2016.0,376
Unity, Indie,78.5625,2016.0,376
PhysX,Real Time Strategy (RTS),78.25,2005.0,388
PhysX, Simulator,78.25,2005.0,388
PhysX, Strategy,78.25,2005.0,388
Proprietary Engine,RPG,83.1,2016.0,375
Proprietary Engine, Strategy,83.1,2016.0,375
Proprietary Engine, Turn-based strategy (TBS),83.1,2016.0,375
Proprietary Engine, Tactical,83.1,2016.0,375
Proprietary Engine, Adventure,83.1,2016.0,375
Proprietary Engine, Indie,83.1,2016.0,375
id Tech 5,Shooter,75.11764705882354,2014.0,370
id Tech 5, Puzzle,75.11764705882354,2014.0,370
id Tech 5, Adventure,75.11764705882354,2014.0,370
Evolution,Shooter,73.45454545454545,2013.0,377
Evolution,RPG,73.45454545454545,2013.0,377
Evolution, Adventure,73.45454545454545,2013.0,377
Snowdrop,Shooter,79.81818181818181,2016.0,360
Snowdrop,RPG,79.81818181818181,2016.0,360
Snowdrop, Strategy,79.81818181818181,2016.0,360
Snowdrop, Tactical,79.81818181818181,2016.0,360
Snowdrop, Adventure,79.81818181818181,2016.0,360
Chameleon,Racing,84.73684210526316,2012.0,371
Chameleon, Adventure,84.73684210526316,2012.0,371
Unreal Engine,Shooter,90.4,2008.0,381
UbiArt Framework,Platform,76.11111111111111,2014.0,374
UbiArt Framework, Puzzle,76.11111111111111,2014.0,374
UbiArt Framework, Adventure,76.11111111111111,2014.0,374
Crystal Tools,RPG,81.36363636363636,2009.0,373
Crystal Tools, Adventure,81.36363636363636,2009.0,373
Telltale Tool,Point-and-click,74.92307692307692,2014.0,322
Telltale Tool, Adventure,74.92307692307692,2014.0,322
X-ray Engine,Shooter,80.0,2007.0,378
X-ray Engine,RPG,80.0,2007.0,378
id Tech 5,Shooter,76.4,2015.0,363
id Tech 5, Adventure,76.4,2015.0,363
Unreal Engine 3,RPG,85.20689655172414,2016.0,346
Unreal Engine 3, Simulator,85.20689655172414,2016.0,346
Unreal Engine 3, Strategy,85.20689655172414,2016.0,346
Unreal Engine 3, Turn-based strategy (TBS),85.20689655172414,2016.0,346
Unreal Engine 3, Tactical,85.20689655172414,2016.0,346
Glacier,Shooter,77.0,2002.0,377
Glacier, Tactical,77.0,2002.0,377
RE Engine,Shooter,94.5,2023.0,367
RE Engine, Puzzle,94.5,2023.0,367
RE Engine, Adventure,94.5,2023.0,367
libGDX,RPG,92.66666666666669,2019.0,370
libGDX, Strategy,92.66666666666669,2019.0,370
libGDX, Turn-based strategy (TBS),92.66666666666669,2019.0,370
libGDX, Adventure,92.66666666666669,2019.0,370
libGDX, Indie,92.66666666666669,2019.0,370
libGDX, Card & Board Game,92.66666666666669,2019.0,370
ZenGin,RPG,78.0,2001.0,377
ZenGin, Adventure,78.0,2001.0,377
Unreal Engine 4,Shooter,78.33333333333333,2020.0,369
Unreal Engine 4, Tactical,78.33333333333333,2020.0,369
id Tech 3,Shooter,69.4,2003.0,370
id Tech 3, Adventure,69.4,2003.0,370
Creation Engine,RPG,81.6842105263158,2016.0,353
Creation Engine, Adventure,81.6842105263158,2016.0,353
id Tech 4,Shooter,86.0,2004.0,367
IW Engine,Shooter,77.24,2016.0,339
IW Engine, Adventure,77.24,2016.0,339
Visceral Engine,Shooter,73.66666666666667,2013.0,355
Visceral Engine, Puzzle,73.66666666666667,2013.0,355
Visceral Engine, Adventure,73.66666666666667,2013.0,355
Unreal Engine 4,RPG,85.57142857142857,2023.0,358
Unreal Engine 4, Adventure,85.57142857142857,2023.0,358
Adobe Flash Player,Point-and-click,87.5,2009.0,366
Adobe Flash Player, Puzzle,87.5,2009.0,366
Adobe Flash Player, Adventure,87.5,2009.0,366
Adobe Flash Player, Indie,87.5,2009.0,366
CryEngine,Shooter,74.0,2013.0,352
CryEngine, Adventure,74.0,2013.0,352
id Tech 3,Shooter,86.66666666666667,1999.0,366
Unreal Engine 2,Shooter,84.55555555555556,2002.0,356
Unreal Engine 2, Tactical,84.55555555555556,2002.0,356
Adobe Flash Player,Shooter,83.5,2011.0,357
Adobe Flash Player,RPG,83.5,2011.0,357
Adobe Flash Player, Adventure,83.5,2011.0,357
Adobe Flash Player, Indie,83.5,2011.0,357
Unity,Puzzle,94.57142857142856,2018.0,352
Unity, Adventure,94.57142857142856,2018.0,352
Unity, Indie,94.57142857142856,2018.0,352
In-house engine,Simulator,82.0,2014.0,353
In-house engine, Strategy,82.0,2014.0,353
In-house engine, Adventure,82.0,2014.0,353
In-house engine, Indie,82.0,2014.0,353
Unreal Engine,Shooter,75.46666666666667,2014.0,342
Unreal Engine,RPG,75.46666666666667,2014.0,342
ForzaTech,Racing,90.78571428571428,2018.0,339
Dunia Engine,Shooter,82.93333333333334,2013.0,339
Dunia Engine, Adventure,82.93333333333334,2013.0,339
Telltale Tool,Point-and-click,75.14285714285714,2016.0,337
Telltale Tool,RPG,75.14285714285714,2016.0,337
Telltale Tool, Adventure,75.14285714285714,2016.0,337
Telltale Tool, Visual Novel,75.14285714285714,2016.0,337
PhyreEngine,RPG,88.25,2009.0,343
PhyreEngine, Adventure,88.25,2009.0,343
Jade,Shooter,90.6,2003.0,346
Jade, Puzzle,90.6,2003.0,346
Jade, Adventure,90.6,2003.0,346
UbiArt Framework,Platform,89.375,2011.0,343
UbiArt Framework, Adventure,89.375,2011.0,343
UbiArt Framework,Platform,87.5,2014.0,335
UbiArt Framework,RPG,87.5,2014.0,335
UbiArt Framework, Adventure,87.5,2014.0,335
Titanium,Platform,78.375,2009.0,341
Titanium, Hack and slash/Beat 'em up,78.375,2009.0,341
Titanium, Adventure,78.375,2009.0,341
Chameleon,Racing,89.75,2010.0,341
RE Engine,Shooter,86.92857142857143,2021.0,334
RE Engine, Adventure,86.92857142857143,2021.0,334
Unreal Engine,Puzzle,82.375,2014.0,333
Unreal Engine, Adventure,82.375,2014.0,333
Unreal Engine, Indie,82.375,2014.0,333
Halo 3,Shooter,77.66666666666667,2009.0,342
IW Engine,Shooter,80.0909090909091,2019.0,331
Custom built engine,Shooter,88.0,1997.0,348
Unreal Engine,Shooter,87.14285714285714,2011.0,336
Unity,RPG,67.77777777777777,2015.0,334
Unity, Simulator,67.77777777777777,2015.0,334
Unity, Strategy,67.77777777777777,2015.0,334
Bluepoint Engine,Platform,93.23076923076924,2018.0,324
Bluepoint Engine, Puzzle,93.23076923076924,2018.0,324
Bluepoint Engine, Adventure,93.23076923076924,2018.0,324
Northlight Engine,Shooter,76.52173913043478,2016.0,314
Northlight Engine, Adventure,76.52173913043478,2016.0,314
Infinity Engine,Puzzle,70.0,1999.0,337
Infinity Engine,RPG,70.0,1999.0,337
Infinity Engine, Strategy,70.0,1999.0,337
Vicarious Visions Alchemy,Platform,78.0,2017.0,317
Vicarious Visions Alchemy, Adventure,78.0,2017.0,317
Frostbite 3,Shooter,77.41176470588235,2018.0,314
Unity,Shooter,72.0,2015.0,319
Unity, Platform,72.0,2015.0,319
Unity, Indie,72.0,2015.0,319
Unity, Arcade,72.0,2015.0,319
Liquid Engine,Simulator,86.22222222222223,2018.0,318
Liquid Engine, Strategy,86.22222222222223,2018.0,318
Liquid Engine, Indie,86.22222222222223,2018.0,318
GoldSrc,Shooter,70.0,1999.0,326
GoldSrc, Platform,70.0,1999.0,326
GoldSrc, Puzzle,70.0,1999.0,326
Fusion Engine,Shooter,74.72727272727273,2020.0,313
Fusion Engine, Adventure,74.72727272727273,2020.0,313
Havok,Fighting,95.27272727272728,2014.0,311
Havok, Platform,95.27272727272728,2014.0,311
Refractor Engine,Shooter,93.0,2005.0,319
CryEngine,RPG,73.72727272727273,2018.0,305
CryEngine, Adventure,73.72727272727273,2018.0,305
AnvilNext,RPG,85.08333333333333,2020.0,308
AnvilNext, Adventure,85.08333333333333,2020.0,308
Unreal Engine 3,Shooter,63.64285714285715,2014.0,304
Unreal Engine 3, Adventure,63.64285714285715,2014.0,304
Unreal Engine 3,Fighting,80.0,2013.0,303
Unreal Engine 3, Adventure,80.0,2013.0,303
Prism3D,Racing,87.5,2012.0,312
Prism3D, Simulator,87.5,2012.0,312
GoldSrc,Shooter,60.0,2001.0,312
GoldSrc, Platform,60.0,2001.0,312
GoldSrc, Puzzle,60.0,2001.0,312
HeroEngine,RPG,70.4375,2014.0,291
HeroEngine, Adventure,70.4375,2014.0,291
Unity,Simulator,81.53846153846153,2016.0,294
Unity, Strategy,81.53846153846153,2016.0,294
Unity, Indie,81.53846153846153,2016.0,294
Unity, Arcade,81.53846153846153,2016.0,294
LEAD Engine,Shooter,78.38461538461539,2013.0,291
LEAD Engine, Tactical,78.38461538461539,2013.0,291
LEAD Engine, Adventure,78.38461538461539,2013.0,291
Scimitar,Platform,84.28571428571429,2008.0,297
Scimitar, Puzzle,84.28571428571429,2008.0,297
Scimitar, Adventure,84.28571428571429,2008.0,297
Zero,Shooter,72.92307692307692,2004.0,301
Unity,Shooter,82.46153846153847,2016.0,289
Unity, Adventure,82.46153846153847,2016.0,289
Unity, Indie,82.46153846153847,2016.0,289
Unity, Arcade,82.46153846153847,2016.0,289
Unreal Engine 2.5,Shooter,77.57142857142857,2005.0,299
Unreal Engine 2.5, Tactical,77.57142857142857,2005.0,299
Unreal Engine,Strategy,67.11111111111111,2016.0,291
Chrome Engine,Shooter,74.6,2013.0,292
Chrome Engine, Adventure,74.6,2013.0,292
Chrome Engine, Arcade,74.6,2013.0,292
LEAD Engine,Shooter,85.2,2010.0,297
LEAD Engine, Tactical,85.2,2010.0,297
Unreal Engine,Shooter,96.66666666666669,2011.0,290
id Tech 3,Shooter,80.0,2002.0,297
Wolfenstein 3D,Shooter,56.0,1992.0,296
Snowdrop,RPG,84.66666666666667,2017.0,275
Snowdrop, Strategy,84.66666666666667,2017.0,275
Snowdrop, Adventure,84.66666666666667,2017.0,275
Dawn Engine,Shooter,81.1,2021.0,281
Dawn Engine,RPG,81.1,2021.0,281
Dawn Engine, Adventure,81.1,2021.0,281
OGRE,RPG,85.61538461538461,2012.0,278
OGRE, Hack and slash/Beat 'em up,85.61538461538461,2012.0,278
OGRE, Adventure,85.61538461538461,2012.0,278
OGRE, Indie,85.61538461538461,2012.0,278
Frostbite,Platform,69.18518518518519,2016.0,262
Frostbite, Adventure,69.18518518518519,2016.0,262
Proprietary Engine,Platform,91.42857142857144,2012.0,283
Proprietary Engine, Adventure,91.42857142857144,2012.0,283
Proprietary Engine, Indie,91.42857142857144,2012.0,283
CryEngine,Hack and slash/Beat 'em up,66.0,2013.0,276
CryEngine, Adventure,66.0,2013.0,276
Unity,RPG,81.0,2015.0,281
Unity, Strategy,81.0,2015.0,281
Unity, Adventure,81.0,2015.0,281
Unity, Indie,81.0,2015.0,281
Naughty Dog Engine,Shooter,85.1,2015.0,276
Naughty Dog Engine, Platform,85.1,2015.0,276
Naughty Dog Engine, Adventure,85.1,2015.0,276
Telltale Tool,Point-and-click,74.85964912280701,2016.0,271
Telltale Tool, Adventure,74.85964912280701,2016.0,271
In House Engine,MOBA,78.88888888888889,2015.0,274
Proprietary Engine,Shooter,83.0,2023.0,278
RenderWare,Adventure,91.75,2006.0,278
Treyarch NGL,Shooter,73.8,2006.0,278
id Tech 5,Shooter,80.8,2011.0,270
id Tech 5, Racing,80.8,2011.0,270
id Tech 3,Shooter,73.33333333333333,2002.0,280
id Tech 3, Adventure,73.33333333333333,2002.0,280
Phoenix Engine (Relic),RPG,85.75,2012.0,263
Phoenix Engine (Relic), Hack and slash/Beat 'em up,85.75,2012.0,263
Phoenix Engine (Relic), Adventure,85.75,2012.0,263
Unity,Platform,88.33333333333333,2017.0,266
Unity, Adventure,88.33333333333333,2017.0,266
Unity, Indie,88.33333333333333,2017.0,266
TW Engine 2,Real Time Strategy (RTS),91.0,2004.0,278
TW Engine 2, Simulator,91.0,2004.0,278
TW Engine 2, Strategy,91.0,2004.0,278
TW Engine 2, Turn-based strategy (TBS),91.0,2004.0,278
TW Engine 2, Tactical,91.0,2004.0,278
Frostbite,Shooter,72.71428571428571,2015.0,262
Kinetica,Platform,90.0,2001.0,278
Kinetica, Adventure,90.0,2001.0,278
Gamebryo,RPG,90.0,2004.0,276
Gamebryo, Adventure,90.0,2004.0,276
Custom built engine,Platform,84.75,2019.0,267
Custom built engine, Strategy,84.75,2019.0,267
Custom built engine, Adventure,84.75,2019.0,267
Custom built engine, Indie,84.75,2019.0,267
Custom built engine, Arcade,84.75,2019.0,267
Warriors engine,RPG,92.77777777777776,2019.0,263
Warriors engine, Strategy,92.77777777777776,2019.0,263
Warriors engine, Turn-based strategy (TBS),92.77777777777776,2019.0,263
Warriors engine, Tactical,92.77777777777776,2019.0,263
Warriors engine, Adventure,92.77777777777776,2019.0,263
Gamebryo,Simulator,95.0,2005.0,272
Gamebryo, Strategy,95.0,2005.0,272
Gamebryo, Turn-based strategy (TBS),95.0,2005.0,272
Unity,Puzzle,86.0,2018.0,266
Unity, Simulator,86.0,2018.0,266
Unity, Adventure,86.0,2018.0,266
Unity, Indie,86.0,2018.0,266
ArenaNet Guild Wars,RPG,89.75,2012.0,261
ArenaNet Guild Wars, Adventure,89.75,2012.0,261
Nvidia PhysX,Platform,85.42857142857143,2009.0,260
Nvidia PhysX, Puzzle,85.42857142857143,2009.0,260
Nvidia PhysX, Adventure,85.42857142857143,2009.0,260
Nvidia PhysX, Indie,85.42857142857143,2009.0,260
Glacier,Shooter,70.0,2004.0,266
Virtools Engine,Point-and-click,77.2,2002.0,263
Virtools Engine, Puzzle,77.2,2002.0,263
Virtools Engine, Adventure,77.2,2002.0,263
Havok,Shooter,81.16666666666667,2008.0,261
Havok, Racing,81.16666666666667,2008.0,261
Havok, Adventure,81.16666666666667,2008.0,261
Crystal Engine,Shooter,60.0,2006.0,260
Crystal Engine, Platform,60.0,2006.0,260
Crystal Engine, Adventure,60.0,2006.0,260
Glacier,Shooter,60.0,2000.0,265
Glacier, Tactical,60.0,2000.0,265
Glacier, Adventure,60.0,2000.0,265
Frostbite,Shooter,74.44444444444444,2010.0,254
 Unreal Engine,Shooter,74.44444444444444,2010.0,254
Ronin,RPG,64.5,2010.0,261
Ronin, Hack and slash/Beat 'em up,64.5,2010.0,261
Ronin, Adventure,64.5,2010.0,261
Unity,Puzzle,82.25,2021.0,261
Unity, Strategy,82.25,2021.0,261
Unity, Adventure,82.25,2021.0,261
Unity, Indie,82.25,2021.0,261
Unity, Card & Board Game,82.25,2021.0,261
Glacier Engine,Shooter,82.42857142857143,2018.0,250
Glacier Engine, Tactical,82.42857142857143,2018.0,250
Glacier Engine, Adventure,82.42857142857143,2018.0,250
Unity,Platform,86.28571428571429,2016.0,259
Unity, Adventure,86.28571428571429,2016.0,259
Unreal Engine 3,Platform,72.4,2011.0,258
Unreal Engine 3, Puzzle,72.4,2011.0,258
Unreal Engine 3, Hack and slash/Beat 'em up,72.4,2011.0,258
Unreal Engine 3, Quiz/Trivia,72.4,2011.0,258
Unreal Engine 3, Adventure,72.4,2011.0,258
EAGL,Racing,57.4,2008.0,261
EAGL, Arcade,57.4,2008.0,261
Ignite Engine,Sport,81.46666666666667,2014.0,250
Pure3D,Platform,72.8,2003.0,257
Pure3D, Racing,72.8,2003.0,257
Pure3D, Adventure,72.8,2003.0,257
Kinetica,Shooter,80.0,2002.0,261
Kinetica, Platform,80.0,2002.0,261
Kinetica, Adventure,80.0,2002.0,261
Unreal Engine 4,Adventure,86.64285714285714,2019.0,246
Unreal Engine 4,RPG,68.29411764705883,2018.0,241
Unreal Engine 4, Adventure,68.29411764705883,2018.0,241
Unreal Engine 3,Simulator,52.09090909090909,2014.0,251
Unreal Engine 3, Adventure,52.09090909090909,2014.0,251
Unreal Engine 3, Indie,52.09090909090909,2014.0,251
Frostbite,Sport,80.4,2017.0,244
AnvilNext,Fighting,76.72727272727273,2017.0,233
AnvilNext, Hack and slash/Beat 'em up,76.72727272727273,2017.0,233
Unreal Engine 3,Fighting,79.91666666666667,2019.0,243
PhyreEngine,Platform,81.21052631578948,2016.0,239
PhyreEngine, Puzzle,81.21052631578948,2016.0,239
PhyreEngine, Adventure,81.21052631578948,2016.0,239
Creation Engine 2,Shooter,87.42857142857143,2023.0,248
Creation Engine 2,RPG,87.42857142857143,2023.0,248
Creation Engine 2, Adventure,87.42857142857143,2023.0,248
Custom built engine,Racing,73.33333333333333,1997.0,254
Custom built engine, Simulator,73.33333333333333,1997.0,254
Halo Reach,Shooter,86.0,2014.0,240
LithTech Jupiter EX,Shooter,76.0,2009.0,248
Unity,Point-and-click,85.0,2015.0,249
Unity, Simulator,85.0,2015.0,249
Unity, Indie,85.0,2015.0,249
Impact Engine,Sport,81.64285714285714,2013.0,242
Decima,RPG,91.8,2022.0,243
Decima, Adventure,91.8,2022.0,243
Unreal Engine,Adventure,81.75,2018.0,247
AnvilNext,Shooter,72.9,2017.0,229
AnvilNext, Tactical,72.9,2017.0,229
AnvilNext, Adventure,72.9,2017.0,229
RenderWare,RPG,92.75,2008.0,248
